TmStamp,RecNum,BattV_Min,TrackerWM_Avg,Tracker2WM_Avg,ShadowWM_Avg,SunWM_Avg,ShadowbandWM_Avg,DNICalc_Avg,AirTC_Avg,RH,WS_ms_S_WVT,WindDir_D1_WVT,WindDir_SD1_WVT,BP_mB_Avg,UVA_Avg,UVB_Avg
17/03/2021 03:00:00,685,13.63,0,0,0,0,0,0,16.62,82.5,1.215,265.7,27.6,995.5411,0.01475149,0.01218162
17/03/2021 04:00:00,686,13.62,0,0,0,0,0,0,14.85,88.9,0.232,2.218,9.39,995.5337,0.04768159,0.01218186
17/03/2021 05:00:00,687,13.62,0,0,0,0,0,0,13.86,91.2,0.021,285.2,1.242,995.2991,0.1887011,0.01218198
17/03/2021 06:00:00,688,13.63,0,0,0,0,0,0,13.34,91.7,0.299,287.6,5.866,995.4482,0.0411942,0.01218201
17/03/2021 07:00:00,689,13.64,0,0,1.684885,1.840817,0,0,13.29,92.3,0.008,7.987,0.972,995.8371,0.03191891,0.03009382
17/03/2021 08:00:00,690,13.64,433.6573,0,24.88527,105.026,0,433.3479,14.51,81.3,0.061,313.1,6.074,996.0768,1.021279,0.4242359
17/03/2021 09:00:00,691,13.64,798.2497,0,39.65899,326.8515,0,805.5119,19.74,67.1,0,0,0,996.3455,4.869227,1.324393
17/03/2021 10:00:00,692,13.63,907.6342,0,46.25589,539.5042,0,917.8461,22.93,51.82,0.006,128.4,1.183,996.3347,11.92623,2.359441
17/03/2021 11:00:00,693,13.64,971.4854,0,50.66981,717.3207,0,974.2151,24.5,46.48,0.415,101.7,27.25,996.3704,20.28699,3.257668
17/03/2021 12:00:00,694,13.63,1002.071,0,54.06332,844.1324,NA,1005.47,25.74,43.14,0.952,121.3,33.53,996.1206,27.32274,3.906536
17/03/2021 13:00:00,695,13.64,1009.828,0,55.88639,900.7867,NA,1012.417,27.54,42.51,0.939,98.3,33.05,995.8563,30.62658,4.164692
17/03/2021 14:00:00,696,13.64,988.2678,0,65.0268,886.1874,NA,992.3693,27.61,46.37,2.39,119.8,37.21,995.3533,29.72712,4.087478
17/03/2021 15:00:00,697,13.64,965.0811,0,67.38575,808.2903,NA,968.2352,28.16,46.37,2.334,119.5,34.05,994.957,24.98891,3.69729
17/03/2021 16:00:00,698,13.64,912.234,0,69.1993,666.3896,NA,916.5361,27.82,49.41,3.202,130.7,31.8,994.8438,17.27549,2.944843
17/03/2021 17:00:00,699,13.64,810.2772,0,69.58201,473.4823,NA,814.6228,26.82,52.97,3.68,131,32.96,994.9557,9.045312,1.96853
17/03/2021 18:00:00,700,13.64,657.392,0,54.55893,257.5964,NA,660.2253,26.3,51.55,2.685,126.3,35.19,994.7308,2.959169,0.9899553
17/03/2021 19:00:00,701,13.64,282.5735,0,21.06512,59.59933,NA,239.7787,25.47,56.94,0.951,88.6,32.08,994.5956,0.2402835,0.2545912
17/03/2021 20:00:00,702,13.64,0,0,0,0.003896454,NA,0,23.35,66.6,0.064,145,7.047,994.8017,0,0.01455595
17/03/2021 21:00:00,703,13.64,0,0,0,0,NA,0,20.82,76.63,0.02,318.4,1.373,995.6236,0,0.01218105
17/03/2021 22:00:00,704,13.64,0,0,0,0,0,0,19.12,83.5,0.103,283.3,4.908,995.8227,0,0.01218105
17/03/2021 23:00:00,705,13.64,0,0,0,0,0,0,18.18,88.1,0.117,289.4,4.889,995.5334,0,0.01218105
18/03/2021 00:00:00,706,13.64,0,0,0,0,0,0,17.42,90.7,0.049,287.8,2.347,995.5413,0,0.01218105
18/03/2021 01:00:00,707,13.64,0,0,0,0,0,0,16.72,92.2,0.025,284.4,1.35,995.3322,0,0.01218105
18/03/2021 02:00:00,708,13.64,0,0,0,0,0,0,16.42,92.8,0,0,0,995.4099,0,0.01218105
18/03/2021 03:00:00,709,13.65,0,0,0,0,0,0,15.93,94.7,0.006,302.5,0.443,995.484,0,0.01218105
18/03/2021 04:00:00,710,13.64,0,0,0,0,0,0,16.07,93.9,1.025,24.15,15.46,995.3673,0,0.01218105
18/03/2021 05:00:00,711,13.64,0.008607474,0,0,0,0,0,16.77,91,2.003,15.47,23.35,995.333,0,0.01218105
18/03/2021 06:00:00,712,13.64,0,0,0,0,0,0,16.92,91.1,2.59,17.2,24.76,995.5963,0,0.01218106
18/03/2021 07:00:00,713,13.64,0,0,1.613167,1.723236,0,0,16.29,90.2,2.512,20.69,20.12,995.7665,0.01523872,0.0281368
18/03/2021 08:00:00,714,13.63,365.8026,0,32.11245,99.88754,0,365.4419,15.4,91.8,3.982,26.06,21.43,996.298,0.9723433,0.4022791
18/03/2021 09:00:00,715,13.64,731.4153,0,59.72838,320.7974,0,737.5686,15.99,85,4.437,28.18,18.63,997.0835,4.75346,1.248764
18/03/2021 10:00:00,716,13.64,864.5302,0,68.34425,534.0304,0,869.7106,19.64,67.69,3.398,2.669,26.76,997.664,11.8386,2.284724
18/03/2021 11:00:00,717,13.64,930.2255,0,77.34871,714.5963,0,935.4704,20.88,62.54,3.721,9.23,27.74,997.7524,20.10265,3.190424
18/03/2021 12:00:00,718,13.63,949.6714,0,88.46301,835.4728,0,954.9091,22.19,52.48,3.734,9.54,30.1,997.8201,26.46709,3.752545
18/03/2021 13:00:00,719,13.63,952.0981,0,97.65765,893.7363,NA,957.6983,23.56,43.82,3.609,18.73,32.12,997.7686,29.41657,3.96188
18/03/2021 14:00:00,720,13.64,882.5903,0,136.7637,870.2362,NA,885.3857,24.81,57.59,2.908,14.83,42.08,997.5464,29.5302,3.933689
18/03/2021 15:00:00,721,13.64,680.0647,0,276.8722,797.624,NA,701.6498,23.8,62.95,3.022,76.85,26.75,997.6517,24.62077,3.515113
18/03/2021 16:00:00,722,13.64,183.436,0,274.1087,399.8365,NA,185.9198,23.13,63.84,2.27,88.9,34.53,997.8081,12.33317,1.930241
18/03/2021 17:00:00,723,13.64,9.269435,0,193.9368,197.588,NA,9.145886,22.47,70.8,2.196,118.3,32.83,998.0684,4.86794,0.9574062
18/03/2021 18:00:00,724,13.64,0.4343267,0,78.4152,78.87392,NA,1.772956,20.64,72.69,3.337,152.4,25.51,998.3754,1.521066,0.4361612
18/03/2021 19:00:00,725,13.64,32.54007,0,20.7848,23.15939,0,0.8951023,20.08,75.75,3.131,150.4,25.65,998.6901,0.2460465,0.1369739
18/03/2021 20:00:00,726,13.64,0,0,0.03959775,0.0512857,0,0,19.27,84.1,3.576,147.6,22.17,999.2706,0,0.01378386
18/03/2021 21:00:00,727,13.64,0,0,0,0,0,0,18.61,81.8,2.946,147,23.56,1000.342,0,0.01218114
18/03/2021 22:00:00,728,13.64,0,0,0,0,0,0,18.16,82,2.011,142.4,23.46,1000.72,0,0.01218141
18/03/2021 23:00:00,729,13.64,0,0,0,0,0,0,17.88,78.07,2.279,147.5,20.64,1000.613,0,0.0121815
19/03/2021 00:00:00,730,13.64,0,0,0,0,0,0,17.57,77.37,2.01,145.9,20.3,1000.847,0,0.01218154
19/03/2021 01:00:00,731,13.63,0,0,0,0,0,0,16.34,85.4,0.793,274.2,33.96,1000.76,0,0.0121816
19/03/2021 02:00:00,732,13.63,0,0,0,0.04186311,0,0,15.45,81.8,0.358,279,37.32,1000.724,0,0.01218184
19/03/2021 03:00:00,733,13.64,0,0,0,0,0,0,16.44,89.6,0.903,123.7,28.35,1000.927,0,0.01218164
19/03/2021 04:00:00,734,13.64,0,0,0,0,0,0,16.28,95.4,1.764,125.8,29.77,1001.03,0,0.01218158
19/03/2021 05:00:00,735,13.64,0,0,0,0,0,0,16.07,95.8,1.299,124.6,25.58,1001.122,0,0.0121817
19/03/2021 06:00:00,736,13.64,0,0,0,0,0,0,15.87,94.2,1.492,126.1,27.01,1001.233,0,0.01218182
19/03/2021 07:00:00,737,13.64,0,0,1.434268,1.475687,0,0,16.01,86.5,1.778,135.1,28.14,1001.253,0.02370886,0.0277361
19/03/2021 08:00:00,738,13.64,397.0003,0,26.05057,98.09919,0,395.2007,16.33,79.1,0.778,107.2,15.79,1001.166,1.013786,0.4130568
19/03/2021 09:00:00,739,13.64,772.6741,0,44.56837,320.6662,0,785.776,18.59,69.69,0.428,104.6,31.1,1001.161,5.02383,1.314859
19/03/2021 10:00:00,740,13.64,896.7287,0,53.42149,531.3806,0,898.7419,20.8,61.92,0.453,5.571,20.26,1001.166,12.32443,2.354579
19/03/2021 11:00:00,741,13.64,963.0075,0,55.40359,711.9901,0,968.3676,21.78,59.2,1.954,250.7,45.7,1001.134,20.84574,3.260402
19/03/2021 12:00:00,742,13.64,988.1193,0,61.29485,838.164,0,997.5474,22.27,55.76,3.253,244.5,27.7,1000.836,27.60917,3.85833
19/03/2021 13:00:00,743,13.63,986.2505,0,77.38084,902.1169,NA,996.6975,23.39,53.27,2.404,248.7,32.38,1000.317,31.38878,4.148921
19/03/2021 14:00:00,744,13.63,969.6747,0,114.3887,916.4449,NA,972.3276,24.39,53.44,2.153,139.6,51.97,999.7856,31.22283,4.157253
19/03/2021 15:00:00,745,13.64,583.8934,0,221.075,673.8917,NA,570.0031,24.32,54.02,2.385,111.7,35.93,999.3295,23.13707,3.233668
19/03/2021 16:00:00,746,13.64,297.1992,0,312.2818,500.9554,NA,294.3847,24.51,52.48,2.31,112.3,34.15,998.9259,15.37954,2.459725
19/03/2021 17:00:00,747,13.63,676.8751,0,140.0853,475.5139,NA,675.6264,24.95,52.99,2.224,113.3,35,998.675,9.870481,2.02228
19/03/2021 18:00:00,748,13.64,590.4711,0,70.51215,248.7702,NA,599.4323,23.93,58.06,1.6,85.7,36.22,998.5585,3.418437,0.9973106
19/03/2021 19:00:00,749,13.63,155.6455,0,31.45796,55.12088,NA,161.7999,22.12,57.36,1.19,151.3,65.77,998.5197,0.4693846,0.2407224
19/03/2021 20:00:00,750,13.63,0.04513089,0,0.003388012,0.04164375,0,0,21.22,65.39,3.337,215.8,35.22,998.3146,0,0.01356661
19/03/2021 21:00:00,751,13.63,0.06699844,0,0,0,0,0,19.24,64.84,1.629,178.1,34.67,998.5896,0,0.01218105
19/03/2021 22:00:00,752,13.64,0,0,0,0,0,0,18.93,65.45,1.66,178.9,33.6,998.8995,0,0.01218109
19/03/2021 23:00:00,753,13.64,0,0,0,0,0,0,19.53,60.74,3.329,213.7,34.65,998.8466,0,0.01218124
20/03/2021 00:00:00,754,13.64,0.03955976,0,0,0,0,0,18.25,71.55,1.011,195.5,26.65,998.8405,0,0.01218138
20/03/2021 01:00:00,755,13.64,0,0,0,0,0,0,17.54,74.46,0.016,292.5,1.573,998.9529,0,0.0121815
20/03/2021 02:00:00,756,13.64,0,0,0,0,0,0,16.83,79.31,0.096,150.1,23.97,999.1564,0,0.01218154
20/03/2021 03:00:00,757,13.64,0,0,0,0,0,0,15.28,85.5,0.084,318.7,10.81,999.1957,4.585173E-05,0.0121817
20/03/2021 04:00:00,758,13.65,0,0,0,0,0,0,14.57,88.6,0.09,265.1,23.55,999.3958,0.0003210171,0.01218197
20/03/2021 05:00:00,759,13.64,0,0,0,0,0,0,14.08,89.3,0.42,290.6,48.17,999.4033,0.0004242094,0.01218201
20/03/2021 06:00:00,760,13.63,0,0,0,0,0,0,13.72,90,0.145,306.2,15.7,999.8779,0.002109583,0.01218201
20/03/2021 07:00:00,761,13.63,0,0,1.186365,1.266934,0,0,12.83,92.2,0.062,306.7,6.11,1000.19,0.03500303,0.02641684
20/03/2021 08:00:00,762,13.64,385.8773,0,28.03419,97.72713,0,384.555,14.22,85.3,0.129,277.1,2.813,1000.602,0.9687802,0.4011238
20/03/2021 09:00:00,763,13.64,783.9077,0,46.06635,320.0508,0,786.0334,18.3,73.13,0.098,275.4,7.594,1000.868,4.756754,1.296763
20/03/2021 10:00:00,764,13.64,895.0364,0,58.96806,535.4464,0,901.3168,20.46,64.63,1.208,150.6,19.04,1001.218,11.94649,2.358505
20/03/2021 11:00:00,765,13.64,907.6245,0,101.2214,717.5883,0,930.4152,20.92,65.82,4.241,148.3,23.79,1001.67,20.22222,3.262972
20/03/2021 12:00:00,766,13.64,483.4461,0,330.0423,713.1673,0,496.0245,20.61,65.31,5.268,147.8,24.16,1001.706,24.09924,3.433575
20/03/2021 13:00:00,767,13.64,873.4816,0,143.9771,873.6205,0,897.4697,20.63,63.41,5.723,150.7,25.03,1001.786,29.58536,4.081751
20/03/2021 14:00:00,768,13.64,979.309,0,77.40057,886.0805,0,991.4071,21.43,59.58,4.775,150.9,29.48,1001.34,29.25794,4.078583
20/03/2021 15:00:00,769,13.64,965.1494,0,74.06927,808.4248,0,975.9451,21.48,60.27,5.532,152.5,26.32,1000.966,24.7559,3.679871
20/03/2021 16:00:00,770,13.64,928.1295,0,68.75868,667.421,0,938.0669,21.26,60.91,5.632,149.5,25.59,1000.822,17.46244,2.968009
20/03/2021 17:00:00,771,13.64,861.707,0,59.05191,477.2463,0,869.5796,21.53,56.86,4.065,147.3,28.48,1000.874,9.502254,2.02375
20/03/2021 18:00:00,772,13.64,732.5076,0,44.75249,260.3839,0,735.3687,21.42,57.56,3.82,145.1,28.68,1000.963,3.365859,1.013904
20/03/2021 19:00:00,773,13.64,314.208,0,17.03615,56.25614,0,252.5826,19.75,67.29,2.307,134.1,32.22,1001.253,0.4720198,0.2344526
20/03/2021 20:00:00,774,13.64,0,0,0,0,0,0,17.72,71.8,1.873,134.5,40.91,1001.519,0.001649858,0.01335806
20/03/2021 21:00:00,775,13.64,0,0,0,0,0,0,17.3,65.13,0.994,142.5,41.06,1001.896,0,0.01218154
20/03/2021 22:00:00,776,13.64,0,0,0,0,0,0,17.96,59.99,2.316,208,42.47,1002.046,0,0.01218158
20/03/2021 23:00:00,777,13.64,0.02815805,0,0,0,0,0,18.34,61.29,3.399,218.9,33.5,1001.803,0,0.01218156
21/03/2021 00:00:00,778,13.64,0.2348056,0,0,0,0,0,17.68,73.12,2.755,199.1,47.13,1001.685,0,0.01218159
21/03/2021 01:00:00,779,13.63,0.02676178,0,0,0,0,0,17.14,58.71,2.643,220.6,51.32,1001.49,0,0.01218183
21/03/2021 02:00:00,780,13.64,0.04235347,0,0,0,0,0,18.29,57.12,4.455,225,35.2,1001.106,0,0.01218181
21/03/2021 03:00:00,781,13.64,0.09494625,0,0,0,0,0,18.51,56.36,4.698,217.4,32.7,1000.549,0,0.01218169
21/03/2021 04:00:00,782,13.64,0.05375633,0,0,0,0,0,18.75,56.1,4.776,228.7,32.94,1000.158,0,0.01218157
21/03/2021 05:00:00,783,13.64,0,0,0,0,0,0,18.91,52.78,4.781,231.2,29.23,999.7363,0,0.01218153
21/03/2021 06:00:00,784,13.64,0,0,0,0,0,0,19.08,51.54,4.028,225.3,33.28,999.6774,0,0.01218154
21/03/2021 07:00:00,785,13.64,0.1496334,0,0.6890622,0.8109958,0,0,18.77,59.65,2.465,204.1,37.46,999.5993,0.02220089,0.02497031
21/03/2021 08:00:00,786,13.64,436.5286,0,21.54056,97.40405,0,428.5006,17.74,47.66,1.172,181.7,35.44,1000.015,0.9504253,0.3880432
21/03/2021 09:00:00,787,13.64,834.2042,0,38.28012,326.896,0,836.134,20.45,53.32,2.354,198.8,47.77,1000.322,4.82399,1.273279
21/03/2021 10:00:00,788,13.64,938.9363,0,45.90279,543.3331,0,946.5729,21.06,45.06,1.973,149.2,28.62,1000.573,11.79135,2.277393
21/03/2021 11:00:00,789,13.64,990.578,0,50.6953,721.9734,0,999.9827,23.26,38.03,2.134,158.6,34.83,1000.607,19.96766,3.137916
21/03/2021 12:00:00,790,13.64,1012.807,0,53.62196,842.8857,0,1022.588,24.34,37.91,2.086,143.7,31,1000.483,26.80221,3.736764
21/03/2021 13:00:00,791,13.63,1018.805,0,54.63287,897.6827,0,1028.329,25.84,38.13,1.704,169.1,44.46,1000.121,30.51543,4.011988
21/03/2021 14:00:00,792,13.63,1014.367,0,56.30191,890.1924,NA,1027.387,26.57,40.23,2.939,229.8,31.08,999.5997,30.06849,3.969828
21/03/2021 15:00:00,793,13.64,997.84,0,56.73497,810.9089,NA,1008.063,26.84,36.75,3.633,230.7,29.29,998.953,25.42074,3.583648
21/03/2021 16:00:00,794,13.64,961.2005,0,54.47037,669.6465,NA,970.9393,26.99,36.75,3.834,229.6,27.53,998.4832,17.95571,2.889849
21/03/2021 17:00:00,795,13.65,891.9729,0,50.20934,479.3019,NA,900.8356,26.6,40.77,4.477,228.2,30.04,998.2465,9.742044,1.973207
21/03/2021 18:00:00,796,13.65,747.4886,0,41.06963,257.873,NA,750.7972,25.32,47.07,5.006,223.5,27.99,998.2547,3.377282,0.9782621
21/03/2021 19:00:00,797,13.64,310.4914,0,17.41898,55.34313,NA,239.5042,23.25,51.6,5.872,237.6,26.63,998.3448,0.4409131,0.2200211
21/03/2021 20:00:00,798,13.63,0.0006978895,0,0,0,0,0,21.59,55.49,6.023,242.5,25.99,998.3223,0,0.01305474
21/03/2021 21:00:00,799,13.64,0,0,0,0,0,0,20.37,54.69,6.348,240.7,26.72,998.5359,0,0.01218027
21/03/2021 22:00:00,800,13.64,0,0,0,0,0,0,20.63,47.12,4.246,232.9,33.73,998.5976,0,0.01218106
21/03/2021 23:00:00,801,13.65,0,0,0,0,0,0,20.68,50.24,4.68,241.3,26.38,998.399,0,0.01218106
22/03/2021 00:00:00,802,13.64,0.05141387,0,0,0,0,0,20.97,50.68,4.122,230.7,34.21,998.2697,0,0.01218108
22/03/2021 01:00:00,803,13.64,0.2070687,0,0,0,0,0,19.85,59.38,2.118,190.4,40.14,998.0593,0,0.01218115
22/03/2021 02:00:00,804,13.65,0.1608034,0,0,0,0,0,18.87,62.3,1.48,171.3,36.81,997.6361,0,0.01218138
22/03/2021 03:00:00,805,13.64,0.06003948,0,0,0,0,0,17.39,66.57,0.733,154.1,28.92,997.2995,0,0.01218154
22/03/2021 04:00:00,806,13.64,0,0,0,0,0,0,16.12,69.65,0.736,147.8,34.03,997.1887,9.170237E-05,0.01218165
22/03/2021 05:00:00,807,13.64,0,0,0,0,0,0,16.01,72.16,0.97,156.6,40.69,996.9787,0.0002636911,0.01218196
22/03/2021 06:00:00,808,13.64,0,0,0,0,0,0,14.05,75.21,0.035,301.1,4.681,996.985,0.0106855,0.01218201
22/03/2021 07:00:00,809,13.64,0,0,0.9061046,1.000144,0,0,12.62,77.56,0.018,307.5,1.461,997.33,0.03737631,0.02382684
22/03/2021 08:00:00,810,13.64,413.1443,0,22.5262,93.14285,0,404.3951,13.72,63.76,0.032,322.9,11.34,997.6943,0.9219222,0.3751917
22/03/2021 09:00:00,811,13.64,811.1866,0,38.21385,315.5554,0,809.3171,18.86,52.97,0,0,0,997.8812,4.625009,1.235986
22/03/2021 10:00:00,812,13.64,917.5615,0,46.77716,528.8739,0,922.9689,21.87,45.47,0.313,108.9,23.26,998.0439,11.45978,2.224467
22/03/2021 11:00:00,813,13.65,971.8023,0,52.37418,707.5339,0,980.5024,23.65,41.57,1.333,134.3,24.62,998.3516,19.57204,3.084851
22/03/2021 12:00:00,814,13.64,996.1967,0,54.75655,826.8059,0,1004.77,25.97,34.69,1.233,126.1,30.59,997.996,26.49393,3.682958
22/03/2021 13:00:00,815,13.64,1002.327,0,58.34357,883.6011,0,1011.512,27.89,33.71,1.657,125.2,30.42,997.6954,29.90483,3.939937
22/03/2021 14:00:00,816,13.65,998.7494,0,57.1117,869.5549,NA,1005.938,29.7,29.88,1.062,110.3,36.69,997.2133,29.41188,3.873331
22/03/2021 15:00:00,817,13.63,984.7217,0,55.28823,791.7936,NA,990.0363,30.96,31.76,1.402,119.9,30.72,996.457,24.90569,3.484372
22/03/2021 16:00:00,818,13.64,941.2131,0,54.22956,649.857,NA,946.8307,31.44,32.27,1.517,133.2,47.96,996.0106,17.44358,2.810241
22/03/2021 17:00:00,819,13.65,867.9284,0,51.44838,464.1442,NA,875.3109,30.55,35.62,3.195,230.5,32.37,995.8161,9.374722,1.91692
22/03/2021 18:00:00,820,13.65,717.3596,0,42.35505,246.931,NA,719.2466,28.79,42.21,4.71,234.6,26.05,995.8954,3.177278,0.944606
22/03/2021 19:00:00,821,13.63,281.7031,0,16.82315,50.5549,NA,217.8041,26.59,44.65,4.892,239.7,25.44,996.2253,0.3715844,0.2067594
22/03/2021 20:00:00,822,13.63,0,0,0,0,0,0,25.23,46,4.648,243.9,25.37,996.5247,0,0.01279842
22/03/2021 21:00:00,823,13.63,0,0,0,0,0,0,24.38,47.59,4.252,250.3,24.7,996.9763,0,0.01218027
22/03/2021 22:00:00,824,13.63,0,0,0,0,0,0,23.96,49.25,2.891,256.7,25.85,997.2332,0,0.01218105
22/03/2021 23:00:00,825,13.61,0.05466887,0,0,0,0,0,22.05,62.2,0.629,187.4,41.09,997.1693,0,0.01218027
23/03/2021 00:00:00,826,13.61,0,0,0,0,0,0,20.75,64.62,0.657,155.8,31.98,996.8763,0,0.01218027
23/03/2021 01:00:00,827,13.62,0,0,0,0,0,0,19.7,68.4,0.973,162.2,21.79,996.7206,0,0.01218105
23/03/2021 02:00:00,828,13.64,0,0,0,0,0,0,19.07,74.36,0.44,133.3,29,996.6351,0,0.01218106
23/03/2021 03:00:00,829,13.63,0.03117979,0,0,0,0,0,16.73,81.7,0.207,57.58,11.51,996.3776,0,0.01218134
23/03/2021 04:00:00,830,13.64,0,0,0,0,0,0,15.86,84,0.293,20.37,10.09,995.8933,4.584493E-05,0.01218153
23/03/2021 05:00:00,831,13.63,0,0,0,0,0,0,15.26,85.8,0.055,346.2,6.223,995.8955,0.0004584871,0.01218161
23/03/2021 06:00:00,832,13.63,0,0,0,0,0,0,15.19,85.1,0.145,359.6,8.33,996.1053,0.0005617001,0.0121818
23/03/2021 07:00:00,833,13.64,0,0,0.9617155,1.061188,0,0,14.96,85.7,0.031,319.6,3.63,996.649,0.02331889,0.02276658
23/03/2021 08:00:00,834,13.63,356.8865,0,25.14157,85.47652,0,347.0768,16.58,70.21,0,0,0,997.0374,0.854303,0.3612922
23/03/2021 09:00:00,835,13.64,740.868,0,44.48312,296.0457,0,738.7352,21.97,54.29,0.002,157.6,0.281,997.5529,4.333095,1.202791
23/03/2021 10:00:00,836,13.64,867.8568,0,52.92148,506.955,0,873.6078,24.03,55.71,0.647,141.5,16.27,997.9534,10.76481,2.178867
23/03/2021 11:00:00,837,13.64,919.0313,0,61.92712,678.7468,0,927.8989,25.62,47.2,1.351,143.2,24.56,998.2631,18.23933,3.017411
23/03/2021 12:00:00,838,13.64,943.6589,0,67.27984,795.6407,0,952.2556,28.42,40.54,1.239,144.3,24.84,998.2469,24.56777,3.587316
23/03/2021 13:00:00,839,13.64,954.8964,0,69.59291,851.992,NA,963.233,31.12,34.3,1.505,141,26.06,997.8278,27.95239,3.850032
23/03/2021 14:00:00,840,13.64,953.3339,0,68.82877,841.46,NA,961.6611,33,34.4,1.812,138,30.96,997.2836,27.32565,3.781996
23/03/2021 15:00:00,841,13.63,935.2337,0,67.24049,763.7582,NA,942.041,33.57,29.55,2.214,122,33.02,996.6925,22.94902,3.400703
23/03/2021 16:00:00,842,13.64,902.1531,0,61.68599,628.5377,NA,907.8985,33.71,35.68,2.154,121.4,30.98,996.4052,16.07883,2.739008
23/03/2021 17:00:00,843,13.65,827.8393,0,54.54854,443.4152,NA,832.431,32.7,35.55,1.565,111.9,31.54,996.1697,8.541819,1.856097
23/03/2021 18:00:00,844,13.63,666.7516,0,43.72123,229.9251,NA,665.3706,32.6,36.61,3.11,224.3,32.31,996.0095,2.78131,0.9004309
23/03/2021 19:00:00,845,13.64,243.3318,0,16.04678,44.69672,NA,189.2465,30.19,42.66,3.861,244.2,25.31,996.0383,0.2782427,0.1932892
23/03/2021 20:00:00,846,13.63,0,0,0,0,NA,0,28.34,42.85,4.389,255.2,22.22,996.2419,0,0.01260354
23/03/2021 21:00:00,847,13.63,0,0,0,0,NA,0,27.75,42.63,4.351,267.5,18.61,996.6103,0,0.01218027
23/03/2021 22:00:00,848,13.63,0.1402311,0,0,0,0,0,27.01,49.19,2.746,232.8,36.79,997.0722,0,0.01218027
23/03/2021 23:00:00,849,13.65,0.01906988,0,0,0,0,0,28.1,37.81,3.048,245.4,27.1,997.2012,0,0.01218105
24/03/2021 00:00:00,850,13.65,0.06232497,0,0,0,NA,0,28.94,37.34,3.405,268.4,21.86,997.5448,0,0.01218027
24/03/2021 01:00:00,851,13.64,0.5586002,0,0,0,NA,0,27.05,59.17,1.92,236.1,53.45,997.4217,0,0.01217949
24/03/2021 02:00:00,852,13.64,0.1248902,0,0,0,0,0,22.54,65.94,0.822,148.4,14.18,997.7701,0,0.01218105
24/03/2021 03:00:00,853,13.64,0.06025207,0,0,0,0,0,21.28,68.41,1.111,5.984,47.6,997.8257,0,0.01218105
24/03/2021 04:00:00,854,13.64,0,0,0,0,0,0,21.46,62.63,1.058,15.67,34.14,998.2761,0,0.01218105
24/03/2021 05:00:00,855,13.64,0,0,0,0,0,0,21.51,59.01,0.757,294,12.06,998.3459,0,0.01218105
24/03/2021 06:00:00,856,13.64,0,0,0,0,0,0,20.69,72.18,0.144,279.7,15.96,998.8421,0,0.01218105
24/03/2021 07:00:00,857,13.64,0,0,0.5594506,0.5899907,0,0,18.83,73.92,0.19,288.5,5.693,999.0529,0.01539866,0.02167986
24/03/2021 08:00:00,858,13.64,287.1176,0,29.99202,78.32977,0,278.0255,20.4,60.64,0.332,283.6,4.778,999.166,0.8188905,0.3477544
24/03/2021 09:00:00,859,13.64,667.4494,0,57.82472,283.2082,0,665.517,23.35,61.3,0.324,149.8,7.702,999.3376,4.263276,1.159178
24/03/2021 10:00:00,860,13.64,781.1583,0,77.43039,489.4064,0,798.2884,24.04,58.18,0.892,117.9,23.22,999.5268,10.60147,2.110886
24/03/2021 11:00:00,861,13.64,851.506,0,87.21168,651.863,0,852.764,26.16,54.85,1.345,102.7,26.31,999.6931,17.96831,2.888859
24/03/2021 12:00:00,862,13.64,900.3779,0,87.73749,776.6694,NA,904.9841,27.86,47.74,2.154,123.4,34.47,999.1063,24.76974,3.524787
24/03/2021 13:00:00,863,13.63,902.1093,0,105.195,839.4042,NA,908.7667,29.48,42.42,3.081,106.2,33.08,998.5441,28.28282,3.814364
24/03/2021 14:00:00,864,13.63,859.1255,0,136.7118,828.2676,NA,866.5863,30.67,40.78,4.05,134.4,32.14,997.8342,27.69687,3.757017
24/03/2021 15:00:00,865,13.62,474.6219,0,295.2999,651.572,NA,476.7783,30.67,41.69,4.508,140.3,28.62,997.4482,21.66721,3.089216
24/03/2021 16:00:00,866,13.62,709.2253,0,148.014,587.6417,NA,715.196,30.72,41.01,4.287,142.2,30,997.0565,15.91508,2.630035
24/03/2021 17:00:00,867,13.21,780.749,0,70.05141,431.4644,NA,782.1193,31.17,41,3.348,154.5,27.95,996.5081,8.733024,1.827202
24/03/2021 18:00:00,868,11.96,625.7203,0,50.25527,223.2482,NA,627.27,30.87,42.47,1.844,175.8,33.89,996.665,2.864975,0.8810498
24/03/2021 19:00:00,869,10.37,185.1331,0,16.95965,38.77459,NA,146.8396,28.77,52.28,1.839,183.2,42.52,996.6407,0.2797798,0.181678
24/03/2021 20:00:00,870,10.68,0,0,0,0,0,0,26.7,55.14,2.97,221.6,30.51,996.5413,0,0.01245066
24/03/2021 21:00:00,871,10.39,0,0,0,0,0,0,25.35,58.67,1.835,264.6,40.08,996.6381,0,0.01217949
24/03/2021 22:00:00,872,10.02,0.1049125,0,0,0,0,0,24.26,67.29,1.901,280.3,19.35,996.7209,0,0.01218027
24/03/2021 23:00:00,873,9.14,0.01791266,0,0,0,0,0,21.27,78.73,0.366,14.38,8.38,996.5193,0,0.01218105
26/03/2021 13:00:00,874,9.38,5.354345,0,202.9093,206.8004,20.9258,4.74463,20.8,63.06,4.069,15.93,29.21,995.5082,9.077459,1.18223
